product_id,title,brand,description,category_main,category_sub,price_mrp,price_selling,discount_percentage,discount_amount,quantity,unit,unit_price,stock_count,is_available,status,image_url,product_url,created_at,updated_at
,Oreo Moments Assorted Biscuits Gift Pack,,25 pieces,,,,,₹ 314,,,,,False,,,,,,
,Winkies Festives Swiss Roll,,,,,,,₹ 258,,,,,False,,,,,,
,Open Secret Celebration Cookies Gift Pack with Assorted Chocolate,,,,,,,₹ 425,,,,,False,,,,,,
,Open Secret Festive Nutty Cookies Gift Pack,,1 pack (10 pieces),,,,,₹ 150,,,,,False,,,,,,
,Orion Choco Pie Biscuits Gift Pack,,25 pieces,,,,,₹ 314,,,,,False,,,,,,
,Orion Strawberry Choco Pie,,250 g,,,,,₹ 88,,,,,False,,,,,,
,Unibic Assorted Cookies / Biscuits Gift Pack - Pack of 6,,250 g,,,,,₹ 88,,,,,False,,,,,,
,"Open Secret Assorted Cookies Gift Pack - Choco Almonds, White Choco Cashews & Peanut Butter",,,,,,,₹ 48,,,,,False,,,,,,
,"Open Secret Assorted Cookies Gift Pack - Choco Almonds, White Choco Cashews & Peanut Butter + Open Secret Un-Junked Chocolate Almond Brownie + Open Secret Dark Choco Almond Chocolate Bar Pack Combo",,1 pack (24 pieces),,,,,₹ 250,,,,,False,,,,,,
,"Open Secret Assorted Chocolate Cookies - Choco Almonds, White Choco Cashews & Peanuts Butter - Pack of 2",,,,,,,₹ 143,,,,,False,,,,,,
,Winkies Novo Chocolate Cake,,500 g,,,,,₹ 80,,,,,False,,,,,,
,Britannia Shubhkamnaye Dry Fruit Delights Biscuits Gift Pack,,,,,,,₹ 170,,,,,False,,,,,,
,"Parle Platina Hide & Seek Center Filled Biscuits (Choco, Milano Collection) - Pack of 2",,300 g,,,,,₹ 200,,,,,False,,,,,,
,McVitie's Festivities Assorted Biscuit,,1 pack,,,,,₹ 250,,,,,False,,,,,,
,McVitie's Festivities Assorted Cookies Gift Pack,,1 pack (150 g),,,,,₹ 275,,,,,False,,,,,,
,Nova Nova Special Celebration Chocolate Gift Box,,,,,,,₹ 241,,,,,False,,,,,,
,Sapphire Butter Cookies Gift Pack (Gold Collection),,1 pack (25 g x 20 pieces),,,,,₹ 263,,,,,False,,,,,,
,Shayam Chikki/Gajak by Vijay Kumar Ajay Kumar Garg,,6 x 75 g,,,,,₹ 153,,,,,False,,,,,,
,Besan Laddu by Bikano,,75 g,,,,,₹ 97,,,,,False,,,,,,
,Peanut Gajak/Patti by Gulab,,75 g + 30 g + 1 pack (4 x 15.5 g),,,,,₹ 276,,,,,False,,,,,,
,Premium Soan Papdi by Bikano,,,,,,,₹ 185,,,,,False,,,,,,
,Gur Shalimar Gajak/Patti Gulab,,198 g,,,,,₹ 120,,,,,False,,,,,,
,Kaju Katli by Amul,,640 g,,,,,₹ 120,,,,,False,,,,,,
,Gulab Jamun by Haldiram's,,2 x 250 g,,,,,₹ 173,,,,,False,,,,,,
,Classic Soan Papdi by Lal,,1 pack (275 g),,,,,₹ 150,,,,,False,,,,,,
,Dryfruit Patisa by Haldiram's,,701.6 g,,,,,₹ 350,,,,,False,,,,,,
,Special Peanut Gajak/Patti Gulab,,300 g,,,,,₹ 499,,,,,False,,,,,,
,Open & Eat Gulab Jamun by Gits,,400 g,,,,,₹ 400,,,,,False,,,,,,
,Peanut Gajak Gulab,,500 g,,,,,₹ 260,,,,,False,,,,,,
,Choras Moongfali Gajak Patti by Vijay Kumar Ajay Kumar Garg,,400 g,,,,,₹ 168,,,,,False,,,,,,
,Gur Gajak/Patti Gulab,,500 g,,,,,₹ 288,,,,,False,,,,,,
,Agra Chikki/Gajak by Vijay Kumar Ajay Kumar Garg,,500 g,,,,,₹ 144,,,,,False,,,,,,
,Rasgulla by Haldiram's,,500 g,,,,,₹ 374,,,,,False,,,,,,
,Bhatinda Gajak by Gulab,,,,,,,₹ 190,,,,,False,,,,,,
,Agra Petha by Haldiram's,,1 kg,,,,,₹ 240,,,,,False,,,,,,
,Royal Rasgulla by Bikano,,200 g,,,,,₹ 58,,,,,False,,,,,,
,Premium Dry Petha by Gulab,,400 g,,,,,₹ 145,,,,,False,,,,,,
,Karachi Halwa by Gulab,,500 g,,,,,₹ 315,,,,,False,,,,,,
,Ras Malai (Frozen) by Amul,,1 kg,,,,,₹ 181,,,,,False,,,,,,
,Pista Gajak by Gulab,,250 g,,,,,₹ 207,,,,,False,,,,,,
,Gol-M-Gol Gulab Jamun by Bikaji,,500 g,,,,,₹ 240,,,,,False,,,,,,
,Assorted Premium Chikki by Gulab,,500 g,,,,,₹ 369,,,,,False,,,,,,
,Kaju Katli - Om Sweets,,500 g,,,,,₹ 260,,,,,False,,,,,,
,Open & Eat Rasgulla by Gits,,1.25 kg (1 kg + 250 g),,,,,₹ 240,,,,,False,,,,,,
,Rasgulla by Amul,,500 g,,,,,₹ 311,,,,,False,,,,,,
,Gol-Matol Rasgulla by Bikaji,,350 g,,,,,₹ 135,,,,,False,,,,,,
,Cham Cham by Bikano,,1 kg,,,,,₹ 189,,,,,False,,,,,,
,Gur Pare Assorted Sweets by Gulab,,400 g,,,,,₹ 81,,,,,False,,,,,,
,Channa Burfi by Gulab,,500 g,,,,,₹ 178,,,,,False,,,,,,
,Badam Coconut Burfi by GO DESi,,500 g,,,,,₹ 230,,,,,False,,,,,,
,Sugar Shalimar Gajak/Patti by Gulab,,400 g,,,,,₹ 428,,,,,False,,,,,,
,Moongdal Halwa - Gulab,,,,,,,₹ 210,,,,,False,,,,,,
,Shakkar Para by Gulab,,200 g,,,,,₹ 252,,,,,False,,,,,,
,Gud Tangdi by Gulab,,,,,,,₹ 960,,,,,False,,,,,,
,Chaulai Patti by Gulab,,1 kg,,,,,₹ 187,,,,,False,,,,,,
,Raj Bhog by Haldiram's,,1 kg,,,,,₹ 210,,,,,False,,,,,,
,Chana Patti by Gulab,,,,,,,₹ 191,,,,,False,,,,,,
,Open & Eat Rasgulla by Gits + Open & Eat Gulab Jamun by Gits Combo,,1 kg,,,,,₹ 213,,,,,False,,,,,,
,Sattu Laddu - Barosi,,200 g,,,,,₹ 104,,,,,False,,,,,,
,Festive Dhamaka Sweets Gift Pack - Lal,,350 g,,,,,₹ 219,,,,,False,,,,,,
,Luxury Arabian Baklava by Oasis Baklawa,,96 g,,,,,₹ 99,,,,,False,,,,,,
,Festive Utsav Gift Pack by Lal,,500 g,,,,,₹ 338,,,,,False,,,,,,
,Assorted Baklava (250 g) by The Baklava Box,,250 g,,,,,₹ 194,,,,,False,,,,,,
,Assorted Sweets Gift Pack by Om Sweets,,200 g,,,,,₹ 104,,,,,False,,,,,,
,Fusion Baklava by Oasis Baklawa,,250 g,,,,,₹ 162,,,,,False,,,,,,
,Chaitri Gulab Gulkand by Two Brothers Organic Farms,,500 g,,,,,₹ 297,,,,,False,,,,,,
,Rosello Baklava by Oasis Baklawa,,1 kg,,,,,₹ 223,,,,,False,,,,,,
,Special Patisa by Om Sweets,,500 g,,,,,₹ 306,,,,,False,,,,,,
,Gulab Milan Gift Pack,,1 kg + 1 kg,,,,,₹ 363,,,,,False,,,,,,
,Gulab Double Mithaas Gift Pack,,250 g,,,,,₹ 449,,,,,False,,,,,,
,Jaggic Gud Peanut Candies,,1 pack (400 g),,,,,₹ 350,,,,,False,,,,,,
,Dry Fruit Besan Laddu by Haldiram's,,310 g,,,,,₹ 495,,,,,False,,,,,,
,Family Pack Chikki by paper boat,,1 pack (400 g),,,,,₹ 299,,,,,False,,,,,,
,Gurh Khasta Gajak/Patti by Vijay Kumar Ajay Kumar Garg,,1 pack (6 pieces),,,,,₹ 550,,,,,False,,,,,,
,Besan Laddu By Lal,,800 g,,,,,₹ 640,,,,,False,,,,,,
,Premium Mysore Pak by Lal,,,,,,,₹ 270,,,,,False,,,,,,
,Moongfali Gajak Patti by Vijay Kumar Ajay Kumar Garg,,300 g,,,,,₹ 485,,,,,False,,,,,,
,Kaju Katli by Haldiram's,,740 g,,,,,₹ 850,,,,,False,,,,,,
,Gur Rewdi by Gulab,,400 g,,,,,₹ 210,,,,,False,,,,,,
,Gur Rewdi by Gulab + Gulab Peanut + Gulab Popcorn (Gajjak & Rewri Flavoured) Combo,,870 g,,,,,₹ 707,,,,,False,,,,,,
,Cow Ghee Soan Papdi by Haldiram's,,2 kg,,,,,₹ 576,,,,,False,,,,,,
,Gur Chana by Haldiram's,,450 g,,,,,₹ 250,,,,,False,,,,,,
,Gur Roll Gajak/Patti Gulab,,400 g,,,,,₹ 184,,,,,False,,,,,,
,Til Patti/ Gajak by Vijay Kumar Ajay Kumar Garg,,96 g,,,,,₹ 42,,,,,False,,,,,,
,Soan Papdi (Desi Ghee) by Gulab,,500 g,,,,,₹ 230,,,,,False,,,,,,
,Kesar Peda by Lal,,2 x 200 g,,,,,₹ 193,,,,,False,,,,,,
,Dry Fruit Panjeeri Laddu by Haldiram's,,200 g,,,,,₹ 130,,,,,False,,,,,,
,Panjeeri Laddu by Bikano,,500 g,,,,,₹ 230,,,,,False,,,,,,
,Chana Dry Fruit Burfi by Haldiram's,,200 g,,,,,₹ 240,,,,,False,,,,,,
,Gurh Elaichi Rewdi/Sikka by Vijay Kumar Ajay Kumar Garg,,500 g,,,,,₹ 298,,,,,False,,,,,,
,Til Moongfali Gajak Patti by Vijay Kumar Ajay Kumar Garg,,500 g + 500 g + 100 g,,,,,₹ 504,,,,,False,,,,,,
,Kaju Katli by Gulab,,400 g,,,,,₹ 186,,,,,False,,,,,,
,Sweet Rasgulla by Lal,,170 g,,,,,₹ 50,,,,,False,,,,,,
,Jodhpuri Gajak by Gulab,,500 g,,,,,₹ 432,,,,,False,,,,,,
,Karachi Halwa by Lal,,500 g,,,,,₹ 260,,,,,False,,,,,,
,Milk Cake by Lal,,200 g,,,,,₹ 77,,,,,False,,,,,,
,Til Papad Gajak/Patti Gulab,,200 g,,,,,₹ 135,,,,,False,,,,,,
,Gurh Gulab Rewdi/Sikka by Vijay Kumar Ajay Kumar Garg,,400 g,,,,,₹ 184,,,,,False,,,,,,
,Till Bugga by Gulab,,400 g,,,,,₹ 168,,,,,False,,,,,,
,Gulab Jamun by Amul,,400 g,,,,,₹ 277,,,,,False,,,,,,
,Gajar Halwa By Gulab,,500 g,,,,,₹ 230,,,,,False,,,,,,
,Ras Malai by Haldiram's,,500 g,,,,,₹ 260,,,,,False,,,,,,
,Besan Burfi by Haldiram's,,200 g,,,,,₹ 223,,,,,False,,,,,,
,Panjeeri Burfi by Haldiram's,,1 kg,,,,,₹ 240,,,,,False,,,,,,
,Peanut Chikki (24 bars) by Pintola,,400 g,,,,,₹ 360,,,,,False,,,,,,
,Kurkuri Punjabi Chikki by Jaggic,,200 g,,,,,₹ 99,,,,,False,,,,,,
,Dharwad Peda by Lal,,200 g,,,,,₹ 132,,,,,False,,,,,,
,Kesar Peda by Amul,,500 g,,,,,₹ 356,,,,,False,,,,,,
,Sesame Chikki (24 bars) by Pintola,,500 g,,,,,₹ 220,,,,,False,,,,,,
,Pista Coconut Burfi by GO DESi,,200 g,,,,,₹ 158,,,,,False,,,,,,
,Malai Peda by Amul,,1 kg,,,,,₹ 250,,,,,False,,,,,,
,Milk Cake by Haldiram's,,250 g,,,,,₹ 194,,,,,False,,,,,,
,Big Rewdi by Gulab,,1 kg,,,,,₹ 184,,,,,False,,,,,,
,Gud Crispy Makhana by Gulab,,400 g,,,,,₹ 171,,,,,False,,,,,,
,Kaju Kishmish Coconut Burfi by GO DESi,,400 g,,,,,₹ 195,,,,,False,,,,,,
,Sugar Til Gajak/Patti Gulab,,24 x 28 g,,,,,₹ 259,,,,,False,,,,,,
,Dry Fruit Burfi by GO DESi,,400 g,,,,,₹ 250,,,,,False,,,,,,
,Sweet Gulab Jamun by Lal,,200 g,,,,,₹ 130,,,,,False,,,,,,
,Assorted Mewa Bites by Haldiram's,,200 g,,,,,₹ 115,,,,,False,,,,,,
,Cham Cham by Haldiram's,,24 x 28 g,,,,,₹ 315,,,,,False,,,,,,
,Cheeni Khasta Gajak/Patti by Vijay Kumar Ajay Kumar Garg,,96 g,,,,,₹ 99,,,,,False,,,,,,
,Kaju Katli by Lal,,200 g,,,,,₹ 110,,,,,False,,,,,,
,Motichoor Laddu by Lal,,2 x 200 g,,,,,₹ 147,,,,,False,,,,,,
,Chini Keveda Rewdi/Sikka by Vijay Kumar Ajay Kumar Garg,,350 g,,,,,₹ 240,,,,,False,,,,,,
,Kaju Kishmish Coconut Burfi by GO DESi + Badam Coconut Burfi by GO DESi + Pista Coconut Burfi by GO DESi Combo,,500 g,,,,,₹ 297,,,,,False,,,,,,
,Baklava by Oasis Baklawa,,75 g,,,,,₹ 85,,,,,False,,,,,,
,Pista Rewdi by Gulab,,96 g,,,,,₹ 99,,,,,False,,,,,,
,Dodha Burfi by Haldiram's,,500 g,,,,,₹ 329,,,,,False,,,,,,
,Bombay Halwa by Lal,,120 g,,,,,₹ 129,,,,,False,,,,,,
,Kesar Laddu - Om Sweets,,1 kg,,,,,₹ 240,,,,,False,,,,,,
,Ragi Laddu Barosi,,350 g,,,,,₹ 359,,,,,False,,,,,,
,Patisa - Om Sweets,,1 kg,,,,,₹ 184,,,,,False,,,,,,
,Kaju Katli by Bikano,,500 g,,,,,₹ 240,,,,,False,,,,,,
,Panjeeri Laddu - Om Sweets,,200 g,,,,,₹ 163,,,,,False,,,,,,
,Fresh Kaju Katli by Haldiram's,,200 g,,,,,₹ 99,,,,,False,,,,,,
,Mysore Pak by Haldiram's,,500 g,,,,,₹ 230,,,,,False,,,,,,
,Royal Gulab Jamun by Bikano,,96 g + 96 g + 96 g,,,,,₹ 294,,,,,False,,,,,,
,Dodha Fresh Burfi by Om Sweets,,,,,,,₹ 395,,,,,False,,,,,,
,Dry Fruit Halwa by Lal,,500 g,,,,,₹ 370,,,,,False,,,,,,
,Panjeeri Laddu by Om Sweets,,350 g,,,,,₹ 240,,,,,False,,,,,,
,Assorted Delight Sweets Haldiram's,,200 g,,,,,₹ 66,,,,,False,,,,,,
,Kesar Angoori Petha by Bikano,,400 g,,,,,₹ 300,,,,,False,,,,,,
,Dhoda Burfi by Gulab,,250 g,,,,,₹ 449,,,,,False,,,,,,
,Shahi Laddu by Haldiram's,,400 g,,,,,₹ 300,,,,,False,,,,,,
,Dhoda Burfi by Om Sweets,,400 g,,,,,₹ 380,,,,,False,,,,,,
,Fresh Kaju Katli by Om Sweets,,400 g,,,,,₹ 300,,,,,False,,,,,,
,Dhoda Burfi - Om Sweets,,500 g,,,,,₹ 625,,,,,False,,,,,,
,Churma Laddu by Haldiram's,,400 g,,,,,₹ 195,,,,,False,,,,,,
,Manbhawan Soan Papdi by Bikaji,,1 kg,,,,,₹ 189,,,,,False,,,,,,
,Rajgiri Laddu /Cholai Laddu/ Amaranth Laddu by Gulab,,500 g,,,,,₹ 290,,,,,False,,,,,,
,Mille Festive Celebration Gift Box - Slurrp Farm,,200 g,,,,,₹ 121,,,,,False,,,,,,
,Gulab Jamun by Bikano,,400 g,,,,,₹ 200,,,,,False,,,,,,
,Mithaas Assorted Halwa Gift Pack by Haldiram's,,450 g,,,,,₹ 342,,,,,False,,,,,,
,Rasgulla by Bikano,,1 kg,,,,,₹ 232,,,,,False,,,,,,
,Soan Papdi by Bambino,,350 g,,,,,₹ 149,,,,,False,,,,,,
,Bikano Royal Gift Pack (Dry Fruits & Sweets),,350 g,,,,,₹ 240,,,,,False,,,,,,
,Farmley Date Bites,,200 g,,,,,₹ 150,,,,,False,,,,,,
,Jaggic Gur Chana,,500 g,,,,,₹ 480,,,,,False,,,,,,
,Pillsbury Chakki Fresh Atta -10 Kg,,400 g,,,,,₹ 300,,,,,False,,,,,,
,Aashirvaad Shudh Chakki Whole Wheat Atta (5 kg),,350 g,,,,,₹ 240,,,,,False,,,,,,
,Aashirvaad Shudh Chakki Whole Wheat Atta (10 kg),,450 g,,,,,₹ 86,,,,,False,,,,,,
,Whole Farm Chakki Atta,,160 g,,,,,₹ 120,,,,,False,,,,,,
,Aashirvaad Multigrain Atta,,400 g,,,,,"₹ 1,499",,,,,False,,,,,,
,Aashirvaad Select Whole Wheat Sharbati Atta,,1 kg,,,,,₹ 214,,,,,False,,,,,,
,"Fortune Chakki Fresh (100% Atta, 0% Maida) Atta",,400 g,,,,,₹ 188,,,,,False,,,,,,
,"Fortune Chakki Fresh (100% Atta, 0% Maida) Atta (10 kg)",,1 kg,,,,,₹ 213,,,,,False,,,,,,
,Aashirvaad Select Whole Wheat Sharbati Atta (10 kg),,200 g,,,,,₹ 57,,,,,False,,,,,,
,Patanjali Whole Wheat Chakki Atta (with Bran) 5 kg,,950 g,,,,,₹ 699,,,,,False,,,,,,
,Vikram Mills Fresh Chakki Atta,,,,,,,₹ 369,,,,,False,,,,,,
,Aashirvaad M.P. Chakki Atta,,250 g,,,,,₹ 150,,,,,False,,,,,,
,Nature Fresh Sampoorna Chakki Atta,,10 kg,,,,,₹ 382,,,,,False,,,,,,
,Patanjali Traditional Whole Wheat Chakki Atta (with Bran),,5 kg,,,,,₹ 223,,,,,False,,,,,,
,Pillsbury Multigrain Atta,,10 kg,,,,,₹ 408,,,,,False,,,,,,
,Pillsbury Gold Sharbati Atta,,10 kg,,,,,₹ 356,,,,,False,,,,,,
,Sharma Ji Ka Aata Multigrain Atta,,5 kg,,,,,₹ 300,,,,,False,,,,,,
,Sharma Ji Ka Aata - Wheat Atta,,5 kg,,,,,₹ 285,,,,,False,,,,,,
,Sharma Ji Ka Aata Chemical Free Atta,,5 kg,,,,,₹ 186,,,,,False,,,,,,
,Lo! Foods Ultra Low Carb Keto Atta,,5 kg,,,,,₹ 210,,,,,False,,,,,,
,Aashirvaad Sugar Release Control Atta,,10 kg,,,,,₹ 401,,,,,False,,,,,,
,Aashirvaad Organic Atta,,10 kg,,,,,₹ 551,,,,,False,,,,,,
,24 Mantra 7 Grain Organic Atta,,5 kg,,,,,₹ 224,,,,,False,,,,,,
,Organic Tattva Wheat Organic Atta 5 kg,,10 kg,,,,,₹ 588,,,,,False,,,,,,
,24 Mantra Whole Wheat Organic Atta,,5 kg,,,,,₹ 180,,,,,False,,,,,,
,Praakritik Organic Khapli Wheat Atta,,5 kg,,,,,₹ 244,,,,,False,,,,,,
,Amul Organic Atta (Whole Wheat),,,,,,,₹ 211,,,,,False,,,,,,
,Safe Harvest Wheat Pesticide Free Atta,,10 kg,,,,,₹ 419,,,,,False,,,,,,
,Pro Nature Whole Wheat Organic Atta,,5 kg,,,,,₹ 283,,,,,False,,,,,,
,Just Organik Organic Atta (Gluten Free),,10 kg,,,,,₹ 476,,,,,False,,,,,,
,Nutty Yogi Gluten Free Missi Atta,,5 kg,,,,,₹ 257,,,,,False,,,,,,
,Organic Tattva Wheat Organic Atta 1 kg,,5 kg,,,,,₹ 302,,,,,False,,,,,,
,Organic Tattva Multigrain Organic Atta,,5 kg,,,,,₹ 244,,,,,False,,,,,,
,Just Organik Whole Wheat Chakki Organic Atta,,5 kg,,,,,₹ 309,,,,,False,,,,,,
,Fortune Premium Kachi Ghani Pure Mustard Oil,,500 g,,,,,₹ 338,,,,,False,,,,,,
,Fortune Soya Health Refined Soyabean Oil,,5 kg,,,,,₹ 330,,,,,False,,,,,,
,Fortune Sunlite Refined Sunflower Oil,,5 kg,,,,,₹ 291,,,,,False,,,,,,
,Pansari Kacchi Ghani Mustard Oil,,,,,,,₹ 95,,,,,False,,,,,,
,Saffola Gold Power of 3 Refined Blended Cooking Oil,,5 kg,,,,,₹ 305,,,,,False,,,,,,
,Fortune Rice Bran Oil,,5 kg,,,,,₹ 354,,,,,False,,,,,,
,Barosi Cold Pressed Mustard Oil,,,,,,,₹ 164,,,,,False,,,,,,
,Barosi Cold Pressed Groundnut Oil,,5 kg,,,,,₹ 320,,,,,False,,,,,,
,Saffola Active Pro Weight Watchers Edible Oil,,5 kg,,,,,₹ 301,,,,,False,,,,,,
,Patanjali Virgin Sesame Oil (Gingelly/Til Oil),,5 kg,,,,,₹ 377,,,,,False,,,,,,
,Patanjali Mustard Oil,,1.5 kg,,,,,₹ 335,,,,,False,,,,,,
,Emami Healthy & Tasty Refined Soyabean Oil (Ultra Lite),,1 kg,,,,,₹ 298,,,,,False,,,,,,
,Dhara Kachi Ghani Mustard Oil 1 l,,10 kg,,,,,₹ 358,,,,,False,,,,,,
,Emami Healthy & Tasty Strong Kachchi Ghani Mustard Oil,,1 kg,,,,,₹ 60,,,,,False,,,,,,
,Mahakosh Refined Soyabean Oil,,1 kg,,,,,₹ 91,,,,,False,,,,,,
,Saffola Gold Refined Blended Cooking Oil (Rice Bran + Corn) - Free 1 l Pouch,,5 kg,,,,,₹ 390,,,,,False,,,,,,
,Dabur Cold Pressed Mustard Oil,,1 l,,,,,₹ 132,,,,,False,,,,,,
,Dalda Kachi Ghani Mustard Oil,,1 l,,,,,₹ 115,,,,,False,,,,,,
,Emami Healthy & Tasty Kachchi Ghani Mustard Oil,,1 l,,,,,₹ 121,,,,,False,,,,,,
,KLF Tilnad Gingelly/ Sesame Oil,,1 l,,,,,₹ 128,,,,,False,,,,,,
,Emami Healthy & Tasty Refined Rice Bran Oil,,1 l,,,,,₹ 119,,,,,False,,,,,,
,Figaro Extra Virgin Olive Oil,,1 l,,,,,₹ 149,,,,,False,,,,,,
,Oleev Pomace Olive Oil,,1 l,,,,,₹ 131,,,,,False,,,,,,
,Pansari Kachi Ghani Mustard Oil,,1 l,,,,,₹ 388,,,,,False,,,,,,
,Dalda Refined Groundnut Oil,,1 l,,,,,₹ 454,,,,,False,,,,,,
,Borges Olive Oil,,1 l,,,,,₹ 135,,,,,False,,,,,,
,Two Brothers Organic Farms Black Mustard Oil,,2 l,,,,,₹ 247,,,,,False,,,,,,
,Saffola Total Pro Heart Conscious Edible Oil,,5 l,,,,,₹ 676,,,,,False,,,,,,
,Emami Healthy & Tasty Kachi Ghani Mustard Oil,,,,,,,₹ 360,,,,,False,,,,,,
,Jivo Cold Press Canola Oil,,1 l,,,,,₹ 145,,,,,False,,,,,,
,Jivo Pomace Olive Oil,,1 L,,,,,₹ 104,,,,,False,,,,,,
,Figaro Spanish Brand Pure Olive Oil,,1 l,,,,,₹ 135,,,,,False,,,,,,
,Sundrop Superlite Advanced Sunflower Oil,,1 l,,,,,₹ 126,,,,,False,,,,,,
,Borges Extra Virgin Olive Oil,,1 l,,,,,₹ 116,,,,,False,,,,,,
,Nature Fresh Refined Soyabean Oil,,895 g,,,,,₹ 112,,,,,False,,,,,,
,Hudson Canola Oil,,5 l + 1 l,,,,,₹ 889,,,,,False,,,,,,
,Oleev Active Blended Cooking Oil,,1 l,,,,,₹ 261,,,,,False,,,,,,
,Dalda Refined Sunflower Oil,,1 l,,,,,₹ 122,,,,,False,,,,,,
,Raag Gold Palmolein Oil,,1 l,,,,,₹ 133,,,,,False,,,,,,
,TilSona Gold Til / Gingelly / Sesame Oil,,500 ml,,,,,₹ 188,,,,,False,,,,,,
,Hamdard Pomace Olive Oil,,1 l,,,,,₹ 109,,,,,False,,,,,,
,Oleev Smart Blended Cooking Oil,,250 ml,,,,,₹ 401,,,,,False,,,,,,
,Dabur Cold Pressed Mustard Oil - Pack of 2,,1 l,,,,,₹ 454,,,,,False,,,,,,
,Kapiva Kerala Virgin Coconut Oil,,5 l,,,,,₹ 589,,,,,False,,,,,,
,Mahakosh Kachi Ghani Mustard Oil,,1 l,,,,,₹ 201,,,,,False,,,,,,
,Jivo Cold Press Canola Oil (5 l),,5 l,,,,,₹ 614,,,,,False,,,,,,
,Leonardo Pomace Olive Oil,,2 l,,,,,"₹ 2,200",,,,,False,,,,,,
,KLF Coconad Coconut Oil,,5 l,,,,,₹ 686,,,,,False,,,,,,
,Dabur Heart Care Blended Cooking Oil,,5 l,,,,,₹ 629,,,,,False,,,,,,
,Leonardo Extra Light Olive Oil,,1 l,,,,,₹ 449,,,,,False,,,,,,
,Pansari Tilsari Edible Oil,,1 l,,,,,₹ 170,,,,,False,,,,,,
,Oleev Extra Light Olive Oil,,1 l,,,,,₹ 125,,,,,False,,,,,,
,Leonardo Extra Virgin Olive Oil,,1 l,,,,,₹ 271,,,,,False,,,,,,
,Figaro Extra Light Tasting Olive Oil,,1 l,,,,,₹ 450,,,,,False,,,,,,
,Gaia Olive Oil,,,,,,,"₹ 1,503",,,,,False,,,,,,
,Two Brothers Organic Farms Groundnut Oil (Woodpressed),,3 l,,,,,₹ 476,,,,,False,,,,,,
,Gulab Cold Pressed Groundnut Oil,,1 l,,,,,"₹ 1,166",,,,,False,,,,,,
,Bertolli Extra Light Olive Oil,,1 l,,,,,₹ 115,,,,,False,,,,,,
,Nature Fresh Kachi Ghani Mustard Oil,,5 l,,,,,₹ 677,,,,,False,,,,,,
,Emami Healthy & Tasty Refined Sunflower Oil,,1 l,,,,,₹ 231,,,,,False,,,,,,
,Nature Fresh Acti Lite Sunflower Oil,,5 l,,,,,"₹ 1,205",,,,,False,,,,,,
,Organic Tattva Organic Mustard Oil,,1 l,,,,,₹ 120,,,,,False,,,,,,
,Anveshan Wood Cold Pressed Groundnut Oil,,1 l,,,,,₹ 128,,,,,False,,,,,,
,"Natureland Organic Mustard Oil, Cold Pressed",,870 g,,,,,₹ 89,,,,,False,,,,,,
,"Organic India Organic Mustard Oil, (Kachi Ghani)",,,,,,,₹ 230,,,,,False,,,,,,
,Anveshan Wood Cold Pressed Mustard Oil,,,,,,,₹ 935,,,,,False,,,,,,
,Anveshan Wood Cold Pressed Coconut Oil,,1 l,,,,,₹ 460,,,,,False,,,,,,
,Natureland Organic Groundnut Oil - Pack of 2,,1 l,,,,,₹ 149,,,,,False,,,,,,
,"24 Mantra Organic Mustard Oil, Expeller Pressed - Pack of 2",,2 x 1 l,,,,,₹ 496,,,,,False,,,,,,
,Anveshan Wood Pressed Yellow Mustard Oil,,500 ml,,,,,₹ 394,,,,,False,,,,,,
,Organic India Virgin Organic Coconut Oil,,899 g,,,,,₹ 132,,,,,False,,,,,,
,Organic India Organic Sunflower Oil,,5 l,,,,,"₹ 1,346",,,,,False,,,,,,
,Anveshan Wood Pressed Sunflower Oil,,5 l,,,,,"₹ 2,923",,,,,False,,,,,,
,Conscious Food Organic Sesame Oil,,1 l,,,,,₹ 247,,,,,False,,,,,,
,"24 Mantra Organic Groundnut Oil, Cold Pressed - Pack of 2",,1 l,,,,,"₹ 1,372",,,,,False,,,,,,
,Organic Tattva Organic Groundnut Oil,,5 l,,,,,"₹ 2,128",,,,,False,,,,,,
,Natureland Organic Coconut Oil,,,,,,,₹ 280,,,,,False,,,,,,
,"Natureland Organic Mustard Oil, Cold Pressed - Pack of 2",,5 l,,,,,"₹ 2,201",,,,,False,,,,,,
,Natureland Cold Pressed Organic Mustard Oil,,2 l,,,,,"₹ 1,897",,,,,False,,,,,,
,Conscious Food Organic Groundnut Oil,,1 l,,,,,₹ 129,,,,,False,,,,,,
,Conscious Food Organic Sunflower Oil,,1 l,,,,,₹ 619,,,,,False,,,,,,
,Coco Soul Virgin Coconut Hair Oil (Cold Pressed),,2 l,,,,,"₹ 1,794",,,,,False,,,,,,
,Natureland Cold Pressed Organic Groundnut Oil,,1 l,,,,,"₹ 1,067",,,,,False,,,,,,
,Pro Nature Organic Virgin Coconut Oil,,2 l,,,,,"₹ 2,570",,,,,False,,,,,,
,Pam Huile D'olive Olive Oil,,1 l,,,,,"₹ 1,299",,,,,False,,,,,,
,"Just Organik Organic Sesame Oil, (Wood Cold Pressed)",,5 l,,,,,"₹ 2,424",,,,,False,,,,,,
,Praakritik Cold Pressed Organic Peanut Oil,,1 l,,,,,₹ 464,,,,,False,,,,,,
,KLF Nirmal Virgin Cold Pressed Coconut Hair Oil,,2 l,,,,,"₹ 2,504",,,,,False,,,,,,
