Title,Category,Subcategory,MRP,DMart Price,Discount,Quantity,Unit Price,Product URL,Is DMart Exclusive
mCaffeine Green Tea Under Eye Cream : 15 ml,Uncategorized,,375.0,375.0,188.0,15 ml,12.47,./personalcarebeauty_files/NOV140005314xx3NOV23_5_P.jpg,False
Tonymoly Panda's Dream Eye Patch : 7 ml,Uncategorized,,150.0,150.0,41.0,7 ml,15.57,./personalcarebeauty_files/OCT140005268xx12OCT23_5_P.jpg,False
Skin Fx Foot Mask : 16 gm,Uncategorized,,299.0,299.0,150.0,16 g,9.31,./personalcarebeauty_files/FEB140005432xx9FEB24_5_P.jpg,False
Dr. Rashel De Tan Foot Mask : 1 U,Uncategorized,,199.0,199.0,100.0,,,./personalcarebeauty_files/SEP140005925xx18SEP24_5_P.jpg,False
Dr. Rashel Vitamin C Foot Mask : 1 U,Uncategorized,,199.0,199.0,100.0,,,./personalcarebeauty_files/SEP140005930xx18SEP24_5_P.jpg,False
Skin Fx Hand Mask : 14 gm,Uncategorized,,299.0,299.0,150.0,14 g,10.64,./personalcarebeauty_files/FEB140005436xx9FEB24_5_P.jpg,False
Green Leaf Foot Care Cream : 50 gms,Uncategorized,,110.0,110.0,44.0,50 g,1.32,./personalcarebeauty_files/JUN140001385xx18JUN24_5_P.jpg,False
Patanjali Saundarya Aloe Vera Gel : 150 ml,Uncategorized,,100.0,100.0,7.0,150 ml,0.62,./personalcarebeauty_files/DEC140001291xx29DEC23_5_P.jpg,False
Greenleaf Pure Aloe Vera Skin Gel : 500 gm,Uncategorized,,400.0,400.0,160.0,500 g,0.48,./personalcarebeauty_files/JUN140005593xx18JUN24_5_P.jpg,False
Green Leaf Pure Aloe Vera Skin Gel : 190 gms,Uncategorized,,230.0,230.0,92.0,190 g,0.73,./personalcarebeauty_files/LSKINREJU190gmGree4xx181219_5_P.jpg,False
Plum Hello Aloe Just Gel : 250 gms,Uncategorized,,395.0,395.0,32.0,250 g,1.45,./personalcarebeauty_files/MAY140004172xx31MAY22_5_P.jpg,False
Green Leaf Aloe Cucumber Gel : 120 gms,Uncategorized,,130.0,130.0,52.0,120 g,0.65,./personalcarebeauty_files/DEC140001382xx9DEC21_5_P.jpg,False
Clensta Red Aloe Vera Multipurpose Gel With 1% Niacinamide : 300 ml,Uncategorized,,319.0,319.0,170.0,300 ml,0.5,./personalcarebeauty_files/MAY140005645xx13MAY24_5_P.jpg,False
Green Leaf Aloe Cucumber Gel : 190 gms,Uncategorized,,230.0,230.0,110.0,190 g,0.63,./personalcarebeauty_files/LSKINREJU190gmGree10xx181219_5_P.jpg,False
The Face Shop Jeju Aloe Fresh Soothing Foam Cleanser : 150 ml,Uncategorized,,500.0,500.0,311.0,150 ml,1.26,./personalcarebeauty_files/JUL140005766xx10JUL24_5_P.jpg,False
The Face Shop Rice Ceramide Moisturizing Skincare kit : 1 Unit,Uncategorized,,849.0,849.0,425.0,,,./personalcarebeauty_files/DEC140005370xx27DEC23_5_P.jpg,False
mCaffeine Coffee Moment Skin Care Gift Set For Men & Women : 1 Unit,Personal Care & Beauty,skin care,1445.0,1445.0,723.0,,,./personalcarebeauty_files/NOV140005286xx1NOV23_5_P.jpg,False
mCaffeine Milky Brew Latte Gift Set For Men & Women : 1 Unit,Clothing,men,1006.0,1006.0,503.0,,,./personalcarebeauty_files/NOV140005288xx1NOV23_5_P.jpg,False
Plum Body Lovin Vanilla Vibes Bath & Body Gift Set : 3 U,Personal Care & Beauty,bath,749.0,749.0,113.0,,212.0,./personalcarebeauty_files/JUL140005833xx29JUL24_5_P.jpg,False
Soulflower Try me Gift Set - Lavender : 1 Unit,Uncategorized,,1000.0,1000.0,500.0,,,./personalcarebeauty_files/FEB140004505xx2FEB23_5_P.jpg,False
Plum Body Lovin Hawaiian Rumba Lets Get Beachin Duo : 1 Unit,Uncategorized,,899.0,899.0,72.0,,,./personalcarebeauty_files/FEB140004515xx7FEB23_5_P.jpg,False
Soulflower Hexagon Bath Set with Lavender : 1 Unit,Personal Care & Beauty,bath,1500.0,1500.0,750.0,,,./personalcarebeauty_files/FEB140004503xx2FEB23_5_P.jpg,False
Soulflower Heart Bath Set With Rose : 1 Unit,Personal Care & Beauty,bath,2000.0,2000.0,1000.0,,,./personalcarebeauty_files/FEB140004502xx2FEB23_5_P.jpg,False
Mcaffeine Cvr Me In Std Shm Gf St : 120 gm,Uncategorized,,599.0,599.0,300.0,120 g,2.49,./personalcarebeauty_files/FEB140005484xx26FEB24_5_P.jpg,False
Soulflower Vitamin C - Orange Glam Box : 1 Unit,Uncategorized,,1300.0,1300.0,650.0,,,./personalcarebeauty_files/FEB140004506xx2FEB23_5_P.jpg,False
Soulflower Travel Kit : 1 Unit,Uncategorized,,500.0,500.0,250.0,,,./personalcarebeauty_files/JUL140005838xx2JUL24_5_P.jpg,False
mCaffeine Coffee De-Stress Gift Set For Men & Women : 1 Unit,Clothing,men,1192.0,1192.0,596.0,,,./personalcarebeauty_files/NOV140005287xx1NOV23_5_P.jpg,False
Soulflower Try me Gift Set - Rose : 1 Unit,Uncategorized,,1000.0,1000.0,401.0,,,./personalcarebeauty_files/FEB140004504xx2FEB23_5_P.jpg,False
White Tone Pearl Face Powder : 75 gms,Uncategorized,,125.0,125.0,26.0,75 g,1.32,./personalcarebeauty_files/JUN140001613xx30JUN22_5_P.jpg,False
Vaseline Lip Care Rosy Lips : 10 gms,Uncategorized,,65.0,65.0,26.0,10 g,3.9,./personalcarebeauty_files/LLIPEARCare10gmVase18xx140521_5_P.jpg,False
Nivea Strawberry Shine Caring Lip Balm : 4.8 gms,Uncategorized,,260.0,260.0,81.0,4.8 g,37.29,./personalcarebeauty_files/JUN140000927xx19JUN24_5_P.jpg,False
Nivea Original Care Lip Balm : 4.8 gms,Uncategorized,,175.0,175.0,35.0,4.8 g,29.17,./personalcarebeauty_files/JUN140001170xx19JUN24_5_P.jpg,False
Lakme Eyeconic Kajal Twin Pack : 2x0.35 gms,Uncategorized,,399.0,399.0,146.0,0.35 g,,./personalcarebeauty_files/LSKINPROT035gm+035gmLakm30xx140521_5_P.jpg,False
Himalaya Lip Balm : 10 gms,Uncategorized,,40.0,40.0,10.0,10 g,3.0,./personalcarebeauty_files/OCT140001128xx29OCT22_5_P.jpg,False
Renee PH Stick Madness Lipstick : 3 gms,Uncategorized,,499.0,499.0,250.0,3 g,83.0,./personalcarebeauty_files/SEP140004286xx10SEP22_5_P.jpg,False
Faces Canada Weightless Matte Finish Compact Powder (Natural) - 9 g : 1 Unit,Uncategorized,,225.0,225.0,68.0,,,./personalcarebeauty_files/FEB140003913xx14FEB24_5_P.jpg,False
Lakme Eyeconic Liquid Eyeliner - Black : 4.5 ml,Uncategorized,,299.0,299.0,100.0,4.5 ml,44.22,./personalcarebeauty_files/LSKINPROT45mlLakm36xx140521_5_P.jpg,False
Renee Fab 5 In 1 Lipstick : 7.5 gms,Uncategorized,,750.0,750.0,375.0,,,./personalcarebeauty_files/SEP140004284xx10SEP22_5_P.jpg,False
Nivea Pomegranate Shine Lip Balm : 4.8 gms,Uncategorized,,260.0,260.0,130.0,4.8 g,27.08,./personalcarebeauty_files/JUN140002250xx19JUN24_5_P.jpg,False
Lakme Rose Face Powder With Sunscreen - Warm Pink : 40 gms,Lighting & Electrical,pin,229.0,229.0,49.0,,,./personalcarebeauty_files/FEB140003806xx09FEB22_5_P.jpg,False
Faces Canada Peaches N Cream Tinted Moisturizer : 35 gms,Uncategorized,,599.0,599.0,210.0,35 g,11.11,./personalcarebeauty_files/NOV140003888xx21NOV23_5_P.jpg,False
Insight 3 In 1 Long Lasting Primer : 30 ml,Uncategorized,,310.0,310.0,109.0,30 ml,6.7,./personalcarebeauty_files/MAR140004029xx6MAR22_5_P.jpg,False
Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact : 7 gms,Uncategorized,,325.0,325.0,56.0,7 g,38.43,./personalcarebeauty_files/LSKINPROT20mlLakm90xx140521_5_P.jpg,False
Lakme Lumi Skin Cream : 30 gms,Uncategorized,,325.0,325.0,82.0,30 g,8.1,./personalcarebeauty_files/DEC140004370xx26DEC23_5_P.jpg,False
Lakme Insta Eye Liner - Black : 9 ml,Uncategorized,,180.0,180.0,36.0,9 ml,16.0,./personalcarebeauty_files/LSKINPROT9mlLakm32xx250321_5_P.jpg,False
Himalaya Strawberry Shine Lip Care : 4.5 gms,Uncategorized,,199.0,199.0,69.0,4.5 g,28.89,./personalcarebeauty_files/MAY140000934xx26MAY22_5_P.jpg,False
Nykaa Black Magic Kajal - Black : 0.3 gms,Uncategorized,,189.0,189.0,57.0,0.3 g,,./personalcarebeauty_files/AUG140004258xx13AUG22_5_P.jpg,False
Plum Kohl Kajal - Deep Black : 0.35 gms,Uncategorized,,279.0,279.0,79.0,0.35 g,,./personalcarebeauty_files/MAY140004178xx31MAY22_5_P.jpg,False
Insight Pro Concealer Palette - Concealer : 15 gms,Uncategorized,,230.0,230.0,81.0,15 g,9.93,./personalcarebeauty_files/MAR140003998xx6MAR22_5_P.jpg,False
Faces Canada Nail Enamel Remover Transparent : 30 ml,Uncategorized,,99.0,99.0,30.0,30 ml,2.3,./personalcarebeauty_files/MAR140003870xx20MAR22_4_P.jpg,False
Lakme Absolute Blur Perfect Makeup Primer : 10 gms,Personal Care & Beauty,makeup,299.0,299.0,90.0,10 g,20.9,./personalcarebeauty_files/LSKINPROT10gmLakm16xx250321_5_P.jpg,False
Lakme Jewel Sindoor - Maroon : 4.5 ml,Uncategorized,,175.0,175.0,27.0,4.5 ml,32.89,./personalcarebeauty_files/LSKINPROT5mlLakm10xx250321_5_P.jpg,False
Himalaya Rich Cocoa Butter Lip Care : 4.5 gms,Uncategorized,,199.0,199.0,54.0,4.5 g,32.22,./personalcarebeauty_files/SEP140000933xx28SEP21_5_P.jpg,False
Lakme Perfecting Liquid Foundation - Marble : 27 ml,Uncategorized,,209.0,209.0,30.0,,,./personalcarebeauty_files/LSKINPROT27mlLakm6xx140521_5_P.jpg,False
Himalaya Litchi Shine Lip Care : 4.5 gms,Uncategorized,,199.0,199.0,59.0,4.5 g,31.11,./personalcarebeauty_files/MAY140000929xx26MAY22_5_P.jpg,False
Maybelline New York Colossal Bold Liner - Black : 3 ml,Uncategorized,,275.0,275.0,69.0,3 ml,68.67,./personalcarebeauty_files/DEC140003388xx26DEC23_5_P.jpg,False
Maybelline New York Colossal Mascara : 10 ml,Uncategorized,,499.0,499.0,125.0,10 ml,37.4,./personalcarebeauty_files/LSKINREJU10mlMayb2xx110621_5_P.jpg,False
Insight Pro Concealer Palette - Corrector : 15 gms,Uncategorized,,230.0,230.0,81.0,15 g,9.93,./personalcarebeauty_files/MAR140003999xx6MAR22_5_P.jpg,False
Maybelline New York Blushed Nudes Eyeshadow Palette : 9 gms,Uncategorized,,999.0,999.0,250.0,9 g,83.22,./personalcarebeauty_files/FEB140003750xx03FEB22_5_P.jpg,False
Blue Heaven Intense Easy Sketch Eyeliner : 1 ml,Uncategorized,,180.0,180.0,72.0,1 ml,,./personalcarebeauty_files/JAN140004479xx30JAN23_5_P.jpg,False
Faces Canada Magneteyes Dramatic Volumizing Mascara - Black : 9.5 ml,Uncategorized,,449.0,449.0,158.0,9.5 ml,30.63,./personalcarebeauty_files/DEC140003878xx6DEC22_5_P.jpg,False
Lakme Jewel Sindoor - Red : 4.5 ml,Uncategorized,,175.0,175.0,27.0,4.5 ml,32.89,./personalcarebeauty_files/LSKINPROT4.5mlLakm20xx250321_5_P.jpg,False
Maybelline New York Creamy Mattes Lipstick - Nude Nuance : 3.9 gms,Uncategorized,,329.0,329.0,41.0,,,./personalcarebeauty_files/LSKINREJU3.9gmMayb24xx110621_5_P.jpg,False
Renee Fab 3 in 1 Eyeshadow : 4.5 gms,Uncategorized,,750.0,750.0,375.0,4.5 g,83.33,./personalcarebeauty_files/SEP140004294xx10SEP22_5_P.jpg,False
Insight Mascara : 9 ml,Uncategorized,,135.0,135.0,48.0,9 ml,9.67,./personalcarebeauty_files/MAR140004030xx6MAR22_5_P.jpg,False
Lakme 9to5 Primer + Matte Lipstick - Rosy Sunday : 3.6 gms,Uncategorized,,550.0,550.0,138.0,,,./personalcarebeauty_files/FEB140003843xx09FEB22_5_P.jpg,False
Faces Canada Magneteyes Eyeliner - Black : 3.5 ml,Uncategorized,,270.0,270.0,95.0,3.5 ml,50.0,./personalcarebeauty_files/NOV140003883xx21NOV23_5_P.jpg,False
Faces Canada Matte Finish Lipstick - Buff Nude 05 : 4 gms,Uncategorized,,325.0,325.0,114.0,,,./personalcarebeauty_files/FEB140003892xx26FEB24_5_P.jpg,False
Lakme Eyeconic Volume Mascara : 8.5 ml,Uncategorized,,449.0,449.0,158.0,8.5 ml,34.24,./personalcarebeauty_files/FEB140003855xx09FEB22_5_P.jpg,False
Renee Stay Forever Matte Liquid Lipsticks : 10x1 ml,Uncategorized,,750.0,750.0,351.0,1 ml,,./personalcarebeauty_files/SEP140005956xx23SEP24_5_P.jpg,False
Insight Intense Kohl Kajal : 0.35 gm,Uncategorized,,115.0,115.0,41.0,0.35 g,,./personalcarebeauty_files/MAR140004035xx6MAR22_5_P.jpg,False
Insight Liner Express Eye Pen : 1.5 gms,Uncategorized,,180.0,180.0,63.0,1.5 g,78.0,./personalcarebeauty_files/MAR140004020xx6MAR22_5_P.jpg,False
Faces Canada Clean Glow Make Up Remover Wipes : 30 Wipes,Uncategorized,,299.0,299.0,105.0,,6.47,./personalcarebeauty_files/JUN140003882xx2JUN22_5_P.jpg,False
Elle 18 Eye Drama Kajal - Super Black : 0.35 gm,Uncategorized,,125.0,125.0,23.0,0.35 g,,./personalcarebeauty_files/MAR140004597xx20MAR23_5_P.jpg,False
Renee Makeup Removal Wipes : 30 Wipes,Personal Care & Beauty,makeup,250.0,250.0,100.0,,5.0,./personalcarebeauty_files/JUL140005131xx31JUL23_5_P.jpg,False
Lakme Nail Colour Remover : 27 ml,Uncategorized,,99.0,99.0,25.0,27 ml,2.74,./personalcarebeauty_files/LSKINPROT27mlLakm48xx250321_5_P.jpg,False
Lakme 9to5 Matte Complexion Compact - Melon : 8 gms,Uncategorized,,599.0,599.0,214.0,,,./personalcarebeauty_files/JUL140003804xx11JUL24_5_P.jpg,False
Himalaya Peach Shine Lip Care : 4.5 gms,Uncategorized,,199.0,199.0,46.0,4.5 g,34.0,./personalcarebeauty_files/MAY140000930xx26MAY22_5_P.jpg,False
Insight Non-Transfer Lip Color - Toffee Cream : 4 ml,Uncategorized,,115.0,115.0,34.0,,,./personalcarebeauty_files/MAR140004023xx6MAR22_5_P.jpg,False
Maybelline Fit Me Compact - 310 Sun Beige : 6 gm,Uncategorized,,269.0,269.0,68.0,,,./personalcarebeauty_files/LSKINREJU65mlLore64xx110621_4_P.jpg,False
Lakme Face It Compact - Coral : 9 gms,Personal Care & Beauty,oral,225.0,225.0,23.0,,,./personalcarebeauty_files/JUN140004211xx24JUN22_5_P.jpg,False
Insight 24 Hrs Matte Lipstick - Moody (13) : 3 gms,Uncategorized,,280.0,280.0,125.0,,,./personalcarebeauty_files/MAR140004061xx6MAR22_5_P.jpg,False
Insight Make Up Fixer Spray : 75 ml,Uncategorized,,210.0,210.0,74.0,75 ml,1.81,./personalcarebeauty_files/MAR140004043xx6MAR22_5_P.jpg,False
Insight Pastel Color Nail Polish - 34 : 9 ml,Uncategorized,,80.0,80.0,28.0,,,./personalcarebeauty_files/MAR140004003xx6MAR22_5_P.jpg,False
Plum Red Velvet Love Lip Balm : 12 gms,Uncategorized,,295.0,295.0,24.0,12 g,22.58,./personalcarebeauty_files/MAY140004170xx31MAY22_5_P.jpg,False
Elle 18 Color Pop Matte Lip Color - P22 Pink Stylist : 4.3 gms,Lighting & Electrical,pin,110.0,110.0,17.0,,,./personalcarebeauty_files/MAR140004618xx20MAR23_5_P.jpg,False
Maybelline New York 5th Avenue Sunset Mini Palette : 6.1 gms,Uncategorized,,750.0,750.0,175.0,6.1 g,94.26,./personalcarebeauty_files/FEB140003751xx03FEB22_5_P.jpg,False
Lotus Make-Up Ecostay Kajal : 1.2 gms,Uncategorized,,375.0,375.0,150.0,1.2 g,187.5,./personalcarebeauty_files/LSKINREJU1.2gmLotu22xx010421_5_P.jpg,False
Faces Canada CC Cream - Natural 01 : 35 gms,Uncategorized,,479.0,479.0,168.0,35 g,8.89,./personalcarebeauty_files/SEP140003871xx14SEP22_5_P.jpg,False
Maybelline New York Blackest Black Eyeliner : 2.5 gms,Uncategorized,,599.0,599.0,150.0,2.5 g,179.6,./personalcarebeauty_files/FEB140003748xx03FEB22_5_P.jpg,False
Faces Canada Berry Blush - Love Vibes Only : 4 gms,Uncategorized,,349.0,349.0,123.0,4 g,56.5,./personalcarebeauty_files/NOV140003959xx21NOV23_5_P.jpg,False
Color Fx Twilight 155 Nail Enamel : 9 ml,Lighting & Electrical,light,299.0,299.0,149.0,,,./personalcarebeauty_files/FEB140005445xx9FEB24_5_P.jpg,False
Faces Canada Magneteyes Kajal - Brown Comfort : 0.30 gms,Uncategorized,,249.0,249.0,88.0,0.30 g,,./personalcarebeauty_files/FEB140003966xx26FEB24_5_P.jpg,False
Renee Very Matte Lipsticks : 4x1.6 g,Uncategorized,,599.0,599.0,274.0,1.6 g,,./personalcarebeauty_files/SEP140005954xx23SEP24_5_P.jpg,False
Insight Shiny Waterproof Eyeliner - Black : 5 ml,Uncategorized,,125.0,125.0,44.0,5 ml,16.2,./personalcarebeauty_files/MAR140004028xx6MAR22_5_P.jpg,False
Lakme Eyeconic Liner Pen Block Tip : 1 ml,Uncategorized,,550.0,550.0,138.0,1 ml,412.0,./personalcarebeauty_files/LSKINPROT1mlLakm40xx250321_5_P.jpg,False
Faces Canada Magneteyes Kajal - Blue Motivation : 0.30 gms,Uncategorized,,249.0,249.0,88.0,0.30 g,,./personalcarebeauty_files/FEB140003964xx26FEB24_5_P.jpg,False
Faces Canada Fresh Eyes Kajal - Intense Black : 0.35 gm,Uncategorized,,225.0,225.0,79.0,0.35 g,,./personalcarebeauty_files/NOV140004396xx21NOV23_5_P.jpg,False
Faces Canada Longwear Eye Pencil - Solid Black : 1.2 gms,Clothing,wear,399.0,399.0,140.0,1.2 g,215.83,./personalcarebeauty_files/MAR140003869xx5MAR22_5_P.jpg,False
Lakme Cushion Matte Lipstick - Red Blaze : 4.5 gms,Uncategorized,,299.0,299.0,60.0,,,./personalcarebeauty_files/LSKINPROT45gmLakm14xx140521_5_P.jpg,False
Lakme Eyeconic Curling Mascara - Black : 9 ml,Uncategorized,,499.0,499.0,125.0,9 ml,41.56,./personalcarebeauty_files/LSKINPROT9mlLakm34xx250321_5_P.jpg,False
Insight Ultra-Thin Foundation - 03 Sunbeige : 20 ml,Uncategorized,,230.0,230.0,81.0,20 ml,7.45,./personalcarebeauty_files/MAR140004051xx6MAR22_5_P.jpg,False
Blue Heaven True Matte Lipstick Combo : 4 Unit,Uncategorized,,500.0,500.0,201.0,,74.75,./personalcarebeauty_files/SEP140005948xx18SEP24_5_P.jpg,False
Renee Fab 3 in 1 Highlighter : 4.5 gms,Lighting & Electrical,light,750.0,750.0,375.0,4.5 g,83.33,./personalcarebeauty_files/SEP140004293xx10SEP22_5_P.jpg,False
Lakme Eyeconic Kajal - Turquoise : 0.35 gm,Uncategorized,,325.0,325.0,76.0,0.35 g,,./personalcarebeauty_files/FEB140003811xx09FEB22_5_P.jpg,False
Maybelline New York Fit Me Liquid Foundation - 310 : 30 ml,Uncategorized,,649.0,649.0,115.0,,,./personalcarebeauty_files/FEB140003760xx03FEB22_5_P.jpg,False
Insight Cosmetics Beauty Blender Sponge Applicator - Pink : 1 Unit,Lighting & Electrical,pin,130.0,130.0,46.0,,,./personalcarebeauty_files/MAR140004054xx6MAR22_5_P.jpg,False
Blue Heaven Saubhagya Liquid Sindoor Matte Finish - Maroon : 7 ml,Uncategorized,,75.0,75.0,22.0,7 ml,7.57,./personalcarebeauty_files/JAN140004490xx30JAN23_5_P.jpg,False
Blue Heaven Gentle Nail Paint Remover : 125 ml,Uncategorized,,135.0,135.0,40.0,125 ml,0.76,./personalcarebeauty_files/JAN140004471xx30JAN23_5_P.jpg,False
Lotus Make-Up Xpress Glow 10-In-1 Daily Beauty Creme : 30 gms,Personal Care & Beauty,beauty,390.0,390.0,156.0,30 g,7.8,./personalcarebeauty_files/DEC140003458xx11DEC21_5_P.jpg,False
Lakme Forever Matte Liquid Lip Colour - Red Wine : 5.6 ml,Uncategorized,,399.0,399.0,129.0,,,./personalcarebeauty_files/LSKINPROT56mlLakm4xx140521_5_P.jpg,False
Renee See Me Shine Lip Gloss - Pucker Up Peach : 2.5 ml,Uncategorized,,350.0,350.0,140.0,,,./personalcarebeauty_files/SEP140004287xx10SEP22_5_P.jpg,False
Lotus Make-Up Xpress Glow 10-in-1 Beauty Cream SPF 25 : 30 gms,Personal Care & Beauty,beauty,390.0,390.0,78.0,30 g,10.4,./personalcarebeauty_files/NOV140003467xx8NOV21_5_P.jpg,False
Renee Summer Slush Jelly Tint - Tempting Grape : 13 gms,Uncategorized,,399.0,399.0,200.0,,,./personalcarebeauty_files/SEP140004289xx10SEP22_5_P.jpg,False
Lakme Cushion Matte Lipstick - Brown Sugar : 4.5 gms,Uncategorized,,299.0,299.0,75.0,,,./personalcarebeauty_files/SEP140005211xx9SEP23_5_P.jpg,False
Lakme Lip Love Chapstick - Strawberry : 4.5 gms,Uncategorized,,249.0,249.0,50.0,,,./personalcarebeauty_files/LSKINPROT45gmLakm54xx140521_5_P.jpg,False
Insight Nail Polish - Color 215 : 9 ml,Uncategorized,,80.0,80.0,28.0,,,./personalcarebeauty_files/MAR140004000xx6MAR22_5_P.jpg,False
Blue Heaven Long Lasting Make-Up Fixer : 60 ml,Uncategorized,,190.0,190.0,57.0,60 ml,2.22,./personalcarebeauty_files/JAN140004493xx30JAN23_5_P.jpg,False
Blue Heaven Flawless Make-up Base Primer : 30 gms,Uncategorized,,350.0,350.0,123.0,30 g,7.57,./personalcarebeauty_files/JAN140004468xx30JAN23_5_P.jpg,False
Blue Heaven Mighty Weightless Liquid Bridesmaid Nude : 4 Unit,Uncategorized,,299.0,299.0,120.0,,44.75,./personalcarebeauty_files/SEP140005946xx18SEP24_5_P.jpg,False
Lotus Make-Up Ecostay Insta-Smooth Perfecting Primer : 30 gms,Uncategorized,,695.0,695.0,296.0,30 g,13.3,./personalcarebeauty_files/LSKINREJU30gmLotu46xx010421_5_P.jpg,False
Blue Heaven Flaw Finishing Compact - Powder Natural : 20 gms,Uncategorized,,150.0,150.0,45.0,20 g,5.25,./personalcarebeauty_files/JAN140004466xx30JAN23_5_P.jpg,False
Insight Matte Lip Ink - Top Notch : 4 gms,Uncategorized,,145.0,145.0,58.0,,,./personalcarebeauty_files/MAR140004037xx6MAR22_5_P.jpg,False
Renee Stay With Me Minis Matte Liquid Lipstick : 4 U,Uncategorized,,700.0,700.0,325.0,,7.5,./personalcarebeauty_files/JUL140005141xx31JUL23_5_P.jpg,False
Insight Hd Conceal - 04 Golden Sand : 8 gms,Uncategorized,,215.0,215.0,98.0,8 g,14.63,./personalcarebeauty_files/MAR140004032xx6MAR22_5_P.jpg,False
Lakme Eyebrow Pencil - Black : 1.2 gms,Uncategorized,,99.0,99.0,14.0,1.2 g,70.83,./personalcarebeauty_files/LSKINPROT2gmLakm46xx140521_5_P.jpg,False
Faces Canada Mini Nail Enamel - Floral Dream : 5 ml,Personal Care & Beauty,oral,75.0,75.0,23.0,,,./personalcarebeauty_files/APR140004331xx12APR23_5_P.jpg,False
Color Fx New York Xprss Nail Polish - Elegance : 5ml x 2N,Uncategorized,,198.0,198.0,99.0,,,./personalcarebeauty_files/APR140005600xx18APR24_5_P.jpg,False
Nykaa Serial Kisser Lip Balm - Raspberry : 4.5 gms,Uncategorized,,149.0,149.0,59.0,4.5 g,20.0,./personalcarebeauty_files/NOV140003658xx21NOV22_5_P.jpg,False
Insight HD Concealer - (CR-111) LN 10 : 9 gms,Uncategorized,,270.0,270.0,108.0,9 g,18.0,./personalcarebeauty_files/MAR140004069xx6MAR22_5_P.jpg,False
Blue Heaven Pearl Glow Compact - Honey Medium : 9 gms,Uncategorized,,130.0,130.0,31.0,9 g,11.0,./personalcarebeauty_files/JAN140004484xx30JAN23_5_P.jpg,False
Blue Heaven 10X Volumising Mascara - Black : 8 ml,Uncategorized,,90.0,90.0,38.0,8 ml,6.5,./personalcarebeauty_files/JAN140004459xx30JAN23_5_P.jpg,False
Lotus Make-Up Colorkick Kajal : 0.28 gms,Uncategorized,,199.0,199.0,74.0,0.28 g,,./personalcarebeauty_files/LSKINREJU0.28gmLotu20xx010421_5_P.jpg,False
Blue Heaven Instant Nail Paint Remover : 28 ml,Uncategorized,,45.0,45.0,16.0,28 ml,1.04,./personalcarebeauty_files/JAN140004492xx30JAN23_5_P.jpg,False
Lakme 9to5 Primer + Matte Liquid Lip Color - MB3 Strong Espresso : 4.2 ml,Uncategorized,,499.0,499.0,37.0,,,./personalcarebeauty_files/MAR140004630xx20MAR23_5_P.jpg,False
Faces Canada Berry Blush - Hop To Beach : 4 gms,Uncategorized,,349.0,349.0,109.0,4 g,60.0,./personalcarebeauty_files/NOV140003957xx21NOV23_5_P.jpg,False
Renee Fab Face Nude : 4.5 gms,Uncategorized,,750.0,750.0,375.0,4.5 g,83.33,./personalcarebeauty_files/SEP140004291xx10SEP22_5_P.jpg,False
Faces Canada Magneteyes Kajal - Burgundy Love : 0.30 gms,Uncategorized,,249.0,249.0,72.0,0.30 g,,./personalcarebeauty_files/FEB140003967xx26FEB24_5_P.jpg,False
Blue Heaven Oil Infused Make-Up Remover : 125 ml,Uncategorized,,199.0,199.0,80.0,125 ml,0.95,./personalcarebeauty_files/JAN140004494xx30JAN23_5_P.jpg,False
Insight Hd Conceal - 01 Sun Beige : 8 gms,Uncategorized,,215.0,215.0,86.0,8 g,16.13,./personalcarebeauty_files/MAR140004031xx6MAR22_5_P.jpg,False
Blue Heaven 2X Intense Kajal - Green Queen :0.30 gms,Uncategorized,,140.0,140.0,42.0,0.30 g,,./personalcarebeauty_files/JAN140004462xx30JAN23_5_P.jpg,False
Insight Mega Last Crayon Lipstick - Taming Anger (22) : 1.3 gms,Uncategorized,,255.0,255.0,115.0,,,./personalcarebeauty_files/MAR140004075xx6MAR22_5_P.jpg,False
Lakme Absolute Matte Melt Liquid Lip Color - Nude Sensation : 6 ml,Uncategorized,,800.0,800.0,80.0,,,./personalcarebeauty_files/MAR140004647xx20MAR23_5_P.jpg,False
Maybelline New York Superstay Vinyl Ink Liquid Lipstick Witty : 4.2 ml,Uncategorized,,849.0,849.0,180.0,4.2 ml,159.29,./personalcarebeauty_files/SEP140005980xx0SEP24_5_P.jpg,False
Color Fx Perfect Pastel Bumble Bee Yellow 164 Nail Enamel : 9 ml,Uncategorized,,249.0,249.0,124.0,,,./personalcarebeauty_files/FEB140005449xx9FEB24_5_P.jpg,False
Color Fx Perfect Stay 119 Nail Enamel Glossy : 9 ml,Uncategorized,,199.0,199.0,99.0,,,./personalcarebeauty_files/FEB140005444xx9FEB24_5_P.jpg,False
Faces Canada Ultime Pro HD Concealer - Sand Beige : 3.8 ml,Uncategorized,,549.0,549.0,246.0,3.8 ml,79.74,./personalcarebeauty_files/OCT140004321xx10OCT22_5_P.jpg,False
Blue Heaven Get Bold Eyeliner - Black Diamond : 7 ml,Uncategorized,,65.0,65.0,25.0,7 ml,5.71,./personalcarebeauty_files/JAN140004472xx30JAN23_5_P.jpg,False
Blue Heaven Flawless Liquid Concealer - Vanilla : 17 ml,Uncategorized,,180.0,180.0,54.0,17 ml,7.41,./personalcarebeauty_files/JAN140004467xx30JAN23_5_P.jpg,False
